49,"p543","〔ゾイサイト〕","ごきげんよう……うふふ…","(Zoisite)",,,"Adieu! Heheheh..."
50,"sui.16k","〔ネフライト〕","セーラー戦士！　スイギョクの扉だ……","(Nephrite)",,,"Sailor Senshi! Th-The Emerald Gate!"
51,,"〔ネフライト〕","スイギョクの扉に気をつけ……","(Nephrite)",,,"W-Watch out for the Emerald Ga―"
52,,"〔なる〕","…………！！","(Naru)",,,"......! !"
53,"p544a","〔なる〕","う……うう……","(Naru)",,,"*sob*"
54,"p545","〔セーラームーン〕","ネフライト……","(Sailor Moon)",,,"Nephrite..."
55,"p546","〔ぐりお〕","あわわわわ……と、とんでもないものを見て……","(Gurio)",,,"Awawawa..."
56,,"〔ぐりお〕","しまっ……た……","(Gurio)",,,"I-I've just seen something...out of this world......"
57,"p547","〔クインベリル〕","もうすぐ……","(Queen Beryl)",,,"Soon..."
58,"p548","〔クインベリル〕","もうすぐだ……","(Queen Beryl)",,,"Very soon..."
59,"p549","〔クインベリル〕","われらの長き
不ぐうの時代は","(Queen Beryl)",,,"Our long era of misfortune"
60,,"〔クインベリル〕","こよい終わりを告げる","(Queen Beryl)",,,"will finally end tonight."
61,"p550","〔クインベリル〕","偉大なるハオウ、デス・ファントムよ","(Queen Beryl)",,"I couldn't find whether ""Haoh"" had a known translation in the fandom.","O Death Phantom, our great ruler,"
62,"p551","〔クインベリル〕","われらをみちびきたまえ……","(Queen Beryl)",,,"show us the way..."
63,"p552","〔クインベリル〕","しゅびよくいったようだな……","(Queen Beryl)",,,"I see you've succeeded."
64,"p553","〔クンツァイト〕","セーラー戦士のジャマは入りましたが","(Kunzite)",,,"The Sailor Senshi have interfered,"
65,,"〔クンツァイト〕","ぬかりはありません……","(Kunzite)",,,"but we've not failed."
66,"p554","〔クインベリル〕","フッ……ろくに使いこなすこともできなかった男には","(Queen Beryl)",,,"Heh. A useless trinket in the hands of a man"
67,,"〔クインベリル〕","無用の長物よ……","(Queen Beryl)",,,"who cannot handle its power."
68,"p555","〔ネフライト〕","それは……きさまとて同じだ……","(Nephrite)",,,"It won't be...any different for you..."
69,"p555a","〔クインベリル〕","！？","(Queen Beryl)",,,"? !"
70,"p556","〔ネフライト〕","黒水晶の力をフルに引き出すことはオレはもとより","(Nephrite)",,,"If I couldn't draw out the full power of the Black Crystal,"
71,,"〔ネフライト〕","きさまにもできん……！","(Nephrite)",,,"then neither will you..."
72,"p557","〔ネフライト〕","それができるのは……","(Nephrite)",,,"The only one who could is―"
73,"p558","〔クインベリル〕","……へらず口がたたけるのも今のうちだ……","(Queen Beryl)",,,"...I hope you've enjoyed flapping your mouth while you could..."
74,"p559","〔クインベリル〕","二度とその口","(Queen Beryl)",,,"I'm going to make sure"
75,"p560","〔クインベリル〕","きけぬようにしてくれるわ……","(Queen Beryl)",,,"you won't have such luxury any longer..."
76,"p561","〔ネフライト〕","！！　や……やめろ……！","(Nephrite)",,,"! ! D-Don't...!"
77,"p562","〔ネフライト〕","やめ……","(Nephrite)",,,"No..."
78,"p563","〔ネフライト〕","ぐっ……！","(Nephrite)",,,"Rgh...!"
79,"p564","〔ネフライト〕","やめろおーーー！","(Nephrite)",,,"DON'T!!"
80,"p577","〔レイ〕","…あれが新しい敵なわけ？","(Rei)","...So that's our new enemy?",,"...So that's our new enemy?"
81,"p578","〔ルナ〕","ええ……まこちゃん","(Luna)","Yes...Mako+-chan++?",,"Yes... Mako-chan?"
82,"p579","〔まこと〕","放課後のあの話し合いの後","(Makoto)","After our chat,",,"After our chat,"
83,"p580","〔まこと〕","神社から飛びだしていった　うさぎちゃんを追いかけて","(Makoto)","we left the shrine and went after Usagi+-chan++.",,"we left the shrine and went after Usagi-chan."
84,"p581","〔まこと〕","わたしは途中で会った衛さんや海野くんといっしょに","(Makoto)","I met Mamoru+-san++ and Umino+-kun++ along the way,",,"I met Mamoru-san and Umino-kun along the way,"
85,,"〔まこと〕","ネフライトのおみまいに行ったんだ……","(Makoto)","and we decided to go visit Nephrite together.",,"and we decided to go visit Nephrite together."
86,"p569","〔レイ〕","死者をよみがえらせる力をもつナゾの石","(Rei)","The mysterious gem that can resurrect the dead...",,"The mysterious gem that can resurrect the dead..."
87,"p570","〔レイ〕","ブラッディオパール…","(Rei)","The Bloody Opal.",,"The Bloody Opal."
88,"p571","〔亜美〕","それを手にしたナゾの人物　パスト・ワイズマン","(Ami)","And the mysterious individual who possesses it―
Past Wiseman.",,"And the mysterious individual who possesses it―
Past Wiseman."
89,"p572","〔美奈子〕","ベリルたちをよみがえらせた黒幕はそいつってわけね","(Minako)","That's the mastermind behind the return of Beryl and her minions.",,"That's the mastermind behind the return of Beryl and her minions."
90,"p573","〔アルテミス〕","どうやら敵は、本格的に動き出したようだ","(Artemis)","Our foes have already begun to act.",,"Our foes have already begun to act."
91,"p574","〔アルテミス〕","なにに使うかは知らないが","(Artemis)","We don't know what they want to do with it yet,",,"We don't know what they want to do with it yet,"
92,,"〔アルテミス〕","銀水晶がねらわれていることにはかわりがない","(Artemis)","but that doesn't change the fact that they're after the Silver Crystal.",,"but that doesn't change the fact they're after the Silver Crystal."
93,"p575","〔アルテミス〕","一瞬たりとも
油断はできないぞ","(Artemis)","We can't lower our guard for a minute.",,"We can't lower our guard for a minute."
94,"p576","〔アルテミス〕","みんな心してかまえてくれ","(Artemis)","Be extremely careful.",,"Be extremely careful."
95,,,"あやまる",,"Apologize",,"Apologize"
96,,,"なぐさめる",,"Comfort",,"Comfort"
97,,,"はげます",,"Encourage",,"Encourage"
98,"p582","〔レイ〕","ごめん、うさぎ。ネフライトのこと、悪かったわ","(Rei)","I'm sorry, Usagi. I was wrong about Nephrite.",,"I'm sorry, Usagi. I was wrong about Nephrite."
99,,"〔うさぎ〕","…………","(Usagi)","......",,"......"
100,,"〔レイ〕","うさぎ……","(Rei)","Usagi...",,"Usagi..."
101,,"〔レイ〕","だいじょうぶよ
ネフライトなら……","(Rei)","I'm sure Nephrite is going to be fine...",,"I'm sure Nephrite is going to be fine..."
102,,"〔レイ〕","……しっかりしてよ
うさぎ","(Rei)","...Come on, pull yourself together, Usagi.",,"...Come on, pull yourself together, Usagi."
103,,"〔レイ〕","あんたがそんなんじゃ調子くるうじゃないの","(Rei)","This isn't like you.",,"This isn't like you."
104,"p583","〔まこと〕","元気だしなよ
うさぎちゃん","(Makoto)","Cheer up, Usagi+-chan++.",,"Cheer up, Usagi-chan."
105,,"〔まこと〕","ネフライトはきっと無事さ","(Makoto)","Nephrite is going to be okay.",,"Nephrite is going to be okay."
106,"p584","〔うさぎ〕","まこちゃん……","(Usagi)","Mako+-chan++...",,"Mako-chan..."
107,"p585","〔レイ〕","そうよ、うさぎ。セーラー戦士をバカにして……","(Rei)","That's right, Usagi. Nobody messes with the Sailor +Senshi+Soldiers+...",,"That's right, Usagi. Nobody messes with the Sailor Senshi..."
108,"p586","〔レイ〕","このままじゃすまさないわ","(Rei)","...and gets away with it!",,"and gets away with it scot-free!"
109,"p587","〔うさぎ〕","みんな……","(Usagi)","Girls...",,"Girls..."
110,"p588","〔うさぎ〕","うん……！","(Usagi)","Yeah!","there's a lot of weird energy lightnings happening after this scene, which prompts the next reaction","Yeah!"
111,"p589","〔美奈子〕","な……何？","(Minako)","Wh-What's going on?",,"Wh-What's going on?"
112,"p590","〔亜美〕","地震……？","(Ami)","Is it an earthquake...?",,"Is it an earthquake...?"
113,"p591","〔レイ〕","うっ……","(Rei)","Rgh...",,"Rgh..."
114,"p592","〔レイ〕","何よ……何なの、この圧倒的に巨大な妖気は！？","(Rei)","Wh-What is this overwhelming evil energy?!",,"Wh-What is this overwhelming evil energy?!"
115,"p593","〔レイ〕","この街が……東京が……のみこまれていく……","(Rei)","It's...swallowing our city...All of Tokyo...!",,"It's...swallowing our town... All of Tokyo...!"
116,"p594","〔４人〕","……！？","(All Four)","*gasp*",,"*gasp*"
117,"p599","〔クインベリル〕","黒水晶よ、わが呼びかけにこたえ、その力をかせ","(Queen Beryl)","O Black Crystal, answer my call, and lend me your power.",,"O Black Crystal, answer my call, and lend me your power."
118,"p600","〔クインベリル〕","……この街すべてのエナジーを吸いつくし、その力を","(Queen Beryl)","Absorb all of the energy from this city, and use it to bring back our master...",,"Absorb all of the energy from this town,"
119,,"〔クインベリル〕","もってわれらがあるじを","(Queen Beryl)",,,"and use it to bring back our master..."
120,"p601","〔クインベリル〕","パスト・ワイズマンをこの地に呼びよせたまえ！！","(Queen Beryl)","Summon Past Wiseman back to this world!",,"Summon Past Wiseman back upon this world!"
121,"p602","〔うさぎ〕","な、何よ、何なの！？","(Usagi)","Wh-What's happening?!",,"Wh-What's happening?!"
122,"p603","〔アルテミス〕","やつらだ……やつらが動きだしたんだ……！","(Artemis)","It's them...They're putting their plan into motion!",,"It's them... They're putting their plan into motion!"
