62,"p487","〔ジェダイト〕","王子！","(Jadeite)",,,"Prince!"
63,"p488","〔クンツァイト〕","王子！　われわれは、言いなりはもうたくさんだ！","(Kunzite)",,,"Prince! We're sick of doing their bidding!"
64,"p489","〔ジェダイト〕","月の王国のやり方には
がまんできません！","(Jadeite)",,,"We cannot stand the methods of the Moon Kingdom!"
65,"p490","〔ゾイサイト〕","われわれを、支配者気取りで一方的に監視するなど…","(Zoisite)",,,"They're watching us, acting as if they ruled us..."
66,"p491","〔ネフライト〕","立ち上がりましょう！
王子！","(Nephrite)",,,"We must take action, Prince!"
67,"p492","〔ネフライト〕","逆にこちらが月の王国を支配してやるのです","(Nephrite)",,,"WE should be the ones ruling over the Moon Kingdom!"
68,"p493","〔４人〕","王子！！","(All Four)",,,"PRINCE!!"
69,"p494","〔エンディミオン〕","なぜ争おうとする？","(Endymion)",,,"Why do you wish to oppose them now?"
70,"p495","〔エンディミオン〕","いつ言いなりになったというんだ！！","(Endymion)",,,"What brought upon such an idea?"
71,"p496","〔エンディミオン〕","監視されているだと？","(Endymion)",,,"You think they're simply ""watching"" us?"
72,"p497","〔エンディミオン〕","わからないのか！？","(Endymion)",,,"Don't you get it?!"
73,"p498","〔エンディミオン〕","あいつはわれわれを利用しようとしているのだぞ！！","(Endymion)",,,"They're USING us for their own gain!!"
74,"p499","〔ネフライト〕","ハァッ、ハァッ……","(Nephrite)",,,"*huff* *huff*"
75,"p500","〔ネフライト〕","再生のショックで","(Nephrite)",,,"It seems the shock of my resurrection"
76,,"〔ネフライト〕","うしなわれた過去の記憶を取り戻す……か","(Nephrite)",,,"brought back some of my lost memories..."
77,"p501","〔ネフライト〕","あまりにも……おそすぎる……","(Nephrite)",,,"But...it's too late now..."
78,"p502","〔ルナ〕","！！！！！！？","(Luna)",,,"Ah!"
79,"p503","〔ルナ〕","あれは……！？　大変！！","(Luna)",,,"Th-This is bad!!"
80,"se06","〔ルナ〕","美奈子ちゃん！
アルテミス！","(Luna)","Minako+-chan++! Artemis!",,"Minako-chan! Artemis!"
81,,"〔ルナ〕","敵よ！　敵が現れたの！！","(Luna)","We've got trouble!",,"We've got trouble!"
82,,"〔ルナ〕","なるちゃんとネフライトが危ないわ","(Luna)","The enemy's appeared inside Naru+-chan++'s house!",,"The enemy has appeared inside Naru-chan's house!"
83,,"〔ルナ〕","来てちょうだい！！","(Luna)","Hurry!",,"Hurry!"
84,,"〔美奈子〕","！？","(Minako)","?!",,"? !"
85,,"〔アルテミス〕","美奈子！　変身だ！！","(Artemis)","Minako! Transform!",,"Minako! Transform!"
86,,"〔美奈子〕","！！","(Minako)","!!",,"! !"
