136,,"〔アルテミス〕","れた、図形をさすんだね","(Artemis)",,,"by the monuments."
137,"p655","〔うさぎ〕","なるほど、なるほど","(Usagi)",,,"I see, I see."
138,"p656","〔亜美〕","ここからが問題ね。エメラルドはつうじょう","(Ami)",,,"But there's a catch."
139,,"〔亜美〕","エメラルドカットと呼ばれる逆いちの四角すい形に","(Ami)",,,"Emeralds are usually cut in a reverse quadrangular pyramid shape,"
140,,"〔亜美〕","カットされることがおおいの","(Ami)",,,"commonly referred to as the {emerald cut}."
141,"p657","〔美奈子〕","！！　そうか、ということは","(Minako)",,,"A-ha! I think I get it now!"
142,"p658","〔亜美〕","さっき、もくそくだけどだいたいの座標をインプット","(Ami)",,,"I had to measure by eye, but I already input"
143,,"〔亜美〕","してみたわ。","(Ami)",,,"the general coordinates of each monument."
144,"p659","〔亜美〕","これでのこる１つの
モニュメントのいちが、","(Ami)",,,"I have thus deduced the location"
145,,"〔亜美〕","みちびきだせるはずよ","(Ami)",,,"of the remaining monument."
146,"p660","〔亜美〕","東京タワー、有ス川公園、十番中学、そして火川神社","(Ami)",,,"Tokyo Tower, Arisugawa Park, Juban Middle School, and Hikawa Shrine..."
147,"p661","〔亜美〕","最後のポイントは夢ランド地下！１２００メートル！","(Ami)",,,"The last point is 1200 meters below Dream Land!"
148,"p662","〔まこと〕","これで人ずう分そろったわけだ","(Makoto)",,,"Then we know where to go."
149,"p663","〔レイ〕","まよってる時間はないわ
みんないいわね","(Rei)",,,"There's no time to waste.
Are you ready?"
150,"p664","〔亜美〕","もとより、そのつもりよ","(Ami)",,,"I am."
151,"p672","〔レイ〕","よーし、ハデにいくわよ！","(Rei)",,,"Then let's do this!"
152,"p673","〔４人〕","ＯＫ！","(All Four)",,,"OK!"
153,"p674","〔亜美〕","マーキュリーパワー！","(Ami)",,,"Mercury Power!"
154,"p675","〔レイ〕","マーズパワー！","(Rei)",,,"Mars Power!"
155,"p676","〔まこと〕","ジュピターパワー！","(Makoto)",,,"Jupiter Power!"
156,"p677","〔美奈子〕","ヴィーナスパワー！","(Minako)",,,"Venus Power!"
157,"p678","〔うさぎ〕","ムーンクリスタルパワー！","(Usagi)",,,"Moon Crystal Power!"
158,"p679","〔５人〕","メイクアップ！","(All Five)",,,"Make Up!"
