94,,,"問答無用ですぐ攻撃",,"Attack first, think later",,"Attack first, think later"
95,,,"地場にたのむ",,"Let Chiba handle it",,"Let Chiba handle it"
96,"p325","〔うさぎ〕","まもちゃん！　あれっ！！","(Usagi)","Mamo+-chan++, look!",,"Mamo-chan, look!"
97,"p326","〔地場〕","……うん","(Chiba)","...Hm.",,"...Hm."
98,"p327","〔地場〕","おいっ、お前！","(Chiba)","Hey, you.",,"Hey, you."
99,"p328","〔ぐりお〕","はっ、はひ！？","(Gurio)","Y-YES?!",,"Y-YES?!"
100,"p329","〔ぐりお〕","な……なんれふか？","(Gurio)","Wh-What is it?",,"Wh-What is it?"
101,"p330","〔うさぎ〕","うっ、海野！？","(Usagi)","U-Umino?!",,"U-Umino?!"
102,"p382","〔うさぎ〕","あれは……ネフライトを連れ戻しに来た敵？　ようし","(Usagi)","Maybe it's one of the bad guys here to take Nephrite away!
I'll handle this!",,"Maybe it's one of the bad guys here to take Nephrite away!
I'll handle this!"
103,"p383","〔うさぎ〕","うさぎっ！","(Usagi)","Usagi!",,"Usagi!"
104,"p384","〔うさぎ〕","ダイナミック！！","(Usagi)","DYNAMIC!!",,"DYNAMIC!!"
105,"p385","〔ぐりお〕","××××××！！","(Gurio)","――――――!!",,"××××××!!"
106,"p386","〔ぐりお〕","にゃ…にゃんれボクが…？","(Gurio)","Wh-Why would you DO that?",,"Wh-Why would you do that?"
107,"p387","〔うさぎ〕","うっ、海野ぉ！？","(Usagi)","U-Umino?!",,"U-Umino?!"
108,"p388","〔地場〕","……はあっ……","(Chiba)","*sigh*",,"*sigh*"
109,"p337","〔うさぎ〕","まもちゃん！　隠れて！！","(Usagi)","Mamo+-chan++, hide!",,"Mamo-chan, hide!"
110,"p338","〔地場〕","どうした？　うさこ","(Chiba)","What's the matter, Usako?",,"What's the matter, Usako?"
111,"p339","〔うさぎ〕","いーからはやく！","(Usagi)","Just do it!",,"Just do it!"
112,"p340","〔うさぎ〕","なるちゃんの家の前に
だれかいるのよ","(Usagi)","Someone's spying on Naru+-chan++'s house.",,"Someone's spying on Naru-chan's home."
113,"p341","〔うさぎ〕","敵かもしれない","(Usagi)","It could be the enemy!",,"It might be the enemy."
114,"p342","〔うさぎ〕","何だ、海野じゃない","(Usagi)","Oh, wait, it's just Umino.",,"Oh wait. It's just Umino."
115,"p343","〔うさぎ〕","うーーーみのっ！！","(Usagi)","Umino!",,"Umino!"
116,"p344","〔ぐりお〕","う、うあああっ！？","(Gurio)","Whoa?!",,"Whoa?!"
117,,"〔ぐりお〕","ああああっ……！！","(Gurio)","Ah...",,"Ah..."
118,"p345","〔うさぎ〕","海野、あんた、こんな所で何やってんのよ？","(Usagi)","What are you up to, Umino?",,"What are you up to, Umino?"
119,"p346","〔ぐりお〕","えっ！？","(Gurio)","Huh?",,"Huh?"
120,"p347","〔ぐりお〕","あ、そうそう！　なるちゃんの家に今、ナゾの美青年","(Gurio)","Oh, right! Did you know that a mysterious handsome man is staying at Naru+-chan++'s place?",,"Oh yeah! Did you know that a mysterious,"
121,,"〔ぐりお〕","がやっかいになってるの知ってますぅ？","(Gurio)",,,"handsome man is staying at Naru-chan's place?"
122,"p348","〔うさぎ〕","げっ！　な、なんであんたがそんなこと知ってんのよ","(Usagi)","GEH! H-How do you know about that?",,"Geh! H-How do you know about that?"
123,"p349","〔ぐりお〕","ふふーん、ボクの情報収集力をあなどってもらっては","(Gurio)","Heh heh. You shouldn't underestimate my intelligence-gathering skills.",,"Heheh. You shouldn't underestimate my intelligence-gathering skills."
124,"p350","〔ぐりお〕","……って、なんだ、ご存知でしたか","(Gurio)","...Wait, so you already knew about it?",,"...Wait, so you already knew about it?"
125,"p351","〔うさぎ〕","ははーん、それが気になってこんな所にいるワケね","(Usagi)","Oh, I get it now. You're here because that's been bothering you.",,"Oh, I get it now. You were bothered by it, that's why you're here."
126,"p352","〔ぐりお〕","えっ！　そ、そんな！","(Gurio)","N-No way!",,"N-No way!"
127,,"〔ぐりお〕","ボクはノゾキだなんてとんでもな……","(Gurio)","It's not like I'm trying to peek or anything!",,"It's not like I'm trying to peek or anything!"
128,"p353","〔うさぎ〕","そーなのね！","(Usagi)","Is that sooooo?!",,"Is that so?!"
129,"p354","〔ぐりお〕","……はい……","(Gurio)","...Yes...",,"...Yeah..."
130,"p355","〔うさぎ〕","まったく、あんたも男ならコソコソしないで","(Usagi)","Seriously, quit skulking around like that.",,"Seriously. Quit skulking around like that."
131,"p356","〔うさぎ〕","正面から正々堂々といきなさいよ","(Usagi)","You've gotta try to act more like a man.",,"You should try to act more like a man."
132,"p357","〔うさぎ〕","そうだ、ちょうどいいわ。あんたもきなさい","(Usagi)","In fact, you should come with us.",,"In fact, you should come with us."
133,"p358","〔ぐりお〕","えっ、そ、そんな心の準備が……","(Gurio)","Huh? B-But I'm not mentally ready!",,"Huh? B-But I'm not mentally ready!"
134,"p359","〔うさぎ〕","いいからくるのーーーっ！","(Usagi)","I SAID...you're COMING!",,"I said―You're coming!"
135,"p360","〔地場〕","こんなの連れていって大丈夫なのか？","(Chiba)","Are you sure that's a good idea?",,"Are you sure it's a good idea?"
136,"p361","〔うさぎ〕","だいじょうぶ
だいじょうぶーー！","(Usagi)","It's fine, it's fine!",,"It's fine, it's fine!"
137,"p362","〔うさぎ〕","たのもーーお！　じゃなかった、こんにちわーー！","(Usagi)","Helloo-oooo? Anybody home?",,"Hello? Anybody home?"
138,"p363","〔ぐりお〕","うう……","(Gurio)","Uhh...",,"Uhh..."
139,"p390","〔ネフライト〕","……すまない、またキミをまきこんでしまった……","(Nephrite)","...Forgive me. I ended up getting you involved again.",,"...Forgive me. I ended up getting you involved again."
140,"p391","〔なる〕","いいんです。あの……","(Naru)","It's fine. Uhmm...",,"It's fine. Uhmm..."
141,"p392","〔なる〕","あの……","(Naru)","Uhmm...",,"Uhmm..."
142,"p393","〔ネフライト〕","……こうして、生き返ってキミと話しているとは……","(Nephrite)","Here I am, back to life, and talking to you...",,"Here I am, back to life, and talking to you..."
143,"p394","〔ネフライト〕","もう二度と会わないつもりだった……","(Nephrite)","I never intended to see you again...",,"I never intended to see you again..."
144,"p395","〔ネフライト〕","……もう二度と……
その方がキミのためだ……","(Nephrite)","You would have been better off had I not...",,"You would have been better off that way..."
145,"p396","〔なる〕","そんな……そんなこと言わないで下さい……","(Naru)","No, please...Don't say something like that...",,"No, please... Don't say something like that..."
146,"p397","〔ネフライト〕","……今のわたしは裏切り者として追われる身だ","(Nephrite)","I'm nothing more than a traitor on the run.",,"I'm nothing more than a traitor on the run."
147,"p398","〔ネフライト〕","このままではキミに…！？","(Nephrite)","At this rate, you're going to―?!",,"At this rate, you're going to―?!"
148,"p399","〔なる〕","いいの……ここに、こうしていてくれるだけで……","(Naru)","It's okay, as long as I can be here with you.",,"It's okay, as long as I can be here with you."
149,"p400","〔ネフライト〕","キミは……まだわたしを信じてくれている……のか？","(Nephrite)","Are you...still willing to trust me...?",,"Are you willing to trust me again...?"
150,,"〔なる〕","…………","(Naru)","......",,"......"
151,"p401","〔なる〕","あれ……はーい！","(Naru)","Hm? I'm coming!",,"Oh? I'm coming!"
152,"p402","〔うさぎ〕","ヤッホーー、なるちゃん","(Usagi)","Hey-ho, Naru+-chan++!",,"Hello, Naru-chan!"
153,"p403","〔なる〕","何だ、うさぎか","(Naru)","Oh, it's you, Usagi.",,"Oh, it's you, Usagi."
154,"p404","〔なる〕","う、海野！","(Naru)","And...Umino?!",,"And... Umino?"
155,"p405","〔うさぎ〕","あ、表でうろうろしてたから、つれてきちゃった","(Usagi)","Oh, he was skulking around here, so we brought him along.",,"He was skulking around the area, so I brought him along."
156,"p402","〔うさぎ〕","ヤッホーー、なるちゃん","(Usagi)","Hey-ho, Naru+-chan++!",,"Hello, Naru-chan!"
157,"p403","〔なる〕","何だ、うさぎか","(Naru)","Oh, it's you, Usagi.",,"Oh, it's you, Usagi."
158,"p404","〔なる〕","う、海野！","(Naru)","And...Umino?!",,"And... Umino?"
159,"p405","〔うさぎ〕","あ、表でうろうろしてたから、つれてきちゃった","(Usagi)","Oh, he was skulking around here, so we brought him along.",,"He was skulking around the area, so I brought him along."
