53,"p228","〔うさぎ〕","レイちゃんたちは、クラウンにいっちゃったし","(Usagi)","Rei+-chan++ and the others already went to Crown.",,"Rei-chan and the others already went to Crown."
54,"p229","〔うさぎ〕","あたしは家にかえるとしますか","(Usagi)","I guess I'll just go home.",,"I guess I'll just go home."
55,"p230","〔うさぎ〕","おやつが私を呼んでいるー","(Usagi)","Snack time is calling me!",,"Snack-time is calling me!"
56,"p231","〔うさぎ〕","たっだいまぁーー！！","(Usagi)","I'm home!",,"I'm home!"
57,"p232","〔育子〕","うさぎ、何？　これは？","(Ikuko)","Usagi. What. Is. This.",,"Usagi. What. Is. This."
58,"p233","〔うさぎ〕","げーーーっ！！","(Usagi)","GEH!!",,"GEH!!"
59,"p234","〔うさぎ〕","（しまったー！　ベッドの下にかくしておいたのに）","(Usagi)","(Oh no! I thought I hid that under the bed!)","(it's a bad school grade)","(Oh no! I thought I hid that under the bed!)"
60,"p235","〔うさぎ〕","あ…あははははは……","(Usagi)","Ah...Ahahahahah...",,"Ah... Ahahahahah..."
61,,"〔育子〕","…………","(Ikuko)","......",,"......"
62,"p236","〔育子〕","うぅさぁぎぃーーー！！","(Ikuko)","UUUSAAAGIII!!",,"UUUSAAAGIII!!"
63,"p237","〔うさぎ〕","ひーーーん！！","(Usagi)","EEEP!",,"EEEP!"
64,"p238","〔なる〕","それじゃ、海野","(Naru)","See you, Umino.",,"See you, Umino."
65,"p239","〔ぐりお〕","また明日ーーー！","(Gurio)","See you tomorrow!",,"See you tomorrow!"
66,"p240","〔なる〕","たいへん","(Naru)","Oh my gosh!",,"Oh my gosh!"
67,,"〔ネフライト〕","？……","(Nephrite)","...?",,"...?"
68,"p241","〔ネフライト〕","……！　……！！　……","(Nephrite)","...!...!!......",,"...! ...! ! ......"
69,"p242","〔なる〕","ネ…ネフライト…さま…？","(Naru)","N-Nephrite+-sama++...?",,"N-Nephrite-sama...?"
