92,"v200","〔めぐみ〕","お姉ちゃん！　セーラーＶショー見に行こう！","(Megumi)","+Onee-chan, ++I wanna watch the Sailor V Show!",,"Onee-chan, I wanna watch the Sailor V Show!"
93,"v201","〔美奈子〕","えっ！？あ、うん！","(Minako)","Huh? S-Sure!",,"Huh? S-Sure!"
94,,"〔セーラーＶ〕","罪もない人々を苦しめる…そんな悪人はゆるさない！","(Sailor V)","How dare you harm those innocent people?!
I will never forgive you, villain!",,"How dare you harm those innocent people?!
I will never forgive you, villain!"
95,,"〔セーラーＶ〕","セーラー服美少女戦士
セーラーＶ！","(Sailor V)","The sailor-suited pretty soldier, Sailor V...","I couldn't find a specific popular phrasing, especially for Sailor V.","The sailor-suited pretty soldier, Sailor V..."
96,,"〔セーラーＶ〕","…登場させていただきます","(Sailor V)","...is here to fight you!",,"...is here to fight you!"
97,,"〔セーラーＶ〕","今だわ！　必殺！","(Sailor V)","Take this! Special attack!",,"Take this! Special attack!"
98,,"〔セーラーＶ〕","セーラーＶキーック！","(Sailor V)","Sailor V Kiiick!",,"Sailor V Kiiick!"
99,,"〔美奈子とめぐみ〕","いやったあ！！","(Minako & Megumi)","She did it!",,"She did it!"
100,,"〔めぐみ〕","カッコいい！
セーラーＶ！！","(Megumi)","You're so cool, Sailor V!",,"You're so cool, Sailor V!"
101,,"〔美奈子〕","めぐみちゃん、セーラーＶ好きなの？","(Minako)","Megumi+-chan++, do you like Sailor V?",,"Megumi-chan, do you like Sailor V?"
102,,"〔めぐみ〕","うん、大好き！","(Megumi)","Yup! I like her a lot!",,"Yup! I like her a lot!"
103,,"〔美奈子〕","そう……。
……きっと","(Minako)","I see...",,"I see..."
104,,"〔美奈子〕","セーラーＶもめぐみちゃんのことが大好きよ","(Minako)","I'm sure Sailor V also likes you a lot, Megumi+-chan++.",,"I'm sure Sailor V also likes you a lot, Megumi-chan."
105,,"〔めぐみ〕","ホント？　うれしい！","(Megumi)","Really? Yay!",,"Really? Yay!"
