60,"r222","〔ジェダイト〕","…………ムッ？
…………","(Jadeite)","...Hm?",,"...Hm?"
61,"r223","〔マーズ〕","どりゃああ！！","(Mars)","DORYAH!",,"DORYAH!"
62,"r224","〔ジェダイト〕","ぐはっ！！","(Jadeite)","ARGH!",,"ARGH!"
63,"r225","〔ジェダイト〕","ちいっ……","(Jadeite)","Tch...",,"Tch..."
64,"r238","〔マーズ〕","やあっ！！","(Mars)","Yah!",,"Yah!"
65,"r239","〔ジェダイト〕","ムン……","(Jadeite)","Mph.",,"Mph."
66,"r240","〔マーズ〕","きゃっ！！","(Mars)","Urgh!",,"Urgh!"
67,"r241","〔マーズ〕","たあっ！！","(Mars)","Tah!",,"Tah!"
68,"r239","〔ジェダイト〕","ムン……","(Jadeite)","Hmph...",,"Hmph..."
69,"r240","〔マーズ〕","きゃっ！！","(Mars)","Agh!!",,"Agh!!"
70,"r242","〔ジェダイト〕","フン……","(Jadeite)","Hmph...",,"Hmph..."
71,"r243","〔マーズ〕","くっ……あ……！","(Mars)","Rgh...Agh...!",,"Rgh... Agh...!"
72,"r244","〔ジェダイト〕","どうした、まだ倒れるには早いぞ……","(Jadeite)","What's wrong? You can't go down quite yet...",,"What's wrong? You can't go down quite yet..."
73,"r245","〔ジェダイト〕","フン！","(Jadeite)","Hmph!",,"Hmph!"
74,"r246","〔マーズ〕","きゃあっ！","(Mars)","Eeek!",,"Eeek!"
75,"r247","〔マーズ〕","うっ……！！","(Mars)","Urgh...!",,"Urgh...!"
76,"r248","〔ジェダイト〕","ひょうしぬけだな、おまえがそんなに非力だったとは","(Jadeite)","How disappointing. I was hoping you'd be stronger.",,"How disappointing. I was hoping you'd be stronger."
77,"r249","〔ジェダイト〕","悪く思うなよ……","(Jadeite)","Don't take it personally.",,"Don't take it personally."
78,,"〔マーズ〕","ぐっ……","(Mars)","Rgh...",,"Rgh..."
79,,,"考える",,"Think",,"Think"
80,,,"間合いを取る",,"Get some distance",,"Get some distance"
81,,,"体当たり",,"Tackle",,"Tackle"
82,,"〔マーズ〕","（このままじゃ……
やられちゃう！！）","(Mars)","(If this keeps up...I'm going to lose!)",,"(If this keeps up...I'm going to lose!)"
83,"r250","〔マーズ〕","やあっ！！","(Mars)","Yah!",,"Yah!"
84,"r251","〔ジェダイト〕","ほう……まだそんな力が残っていたとはな……","(Jadeite)","Oh, I'm surprised you still have this much energy in you.",,"Oh, I'm surprised you still have this much energy in you."
85,"r252","〔マーズ〕","！？","(Mars)","*gasp*",,"*gasp*"
86,"r253","〔マーズ〕","な……？","(Mars)","Wha―?",,"Wha―?"
87,"r254","〔ジェダイト〕","フ……","(Jadeite)","Heh...",,"Heh..."
88,"r255","〔マーズ〕","（土人形……！！　くっ……こんなもの！！）","(Mars)","(Clay dolls...! Rgh...I won't lose to THEM!)",,"(Clay dolls...! Rgh... I won't lose to them!)"
89,,,"考える",,"Think",,"Think"
90,,,"ファイヤーソウル！",,"Fire Soul!",,"Fire Soul!"
91,,,"木にたたきつける",,"Throw against tree",,"Throw against tree"
92,,"〔マーズ〕","（くっ……でも、土なら…ファイヤーソウルで！！）","(Mars)","(If they're made of clay...Fire Soul will make short work of them!)",,"(If they're made of clay... The Fire Soul will make short work of them!)"
93,"r277","〔マーズ〕","いくわよっ！！","(Mars)","Here I go!",,"Here I go!"
94,"r278","〔ジェダイト〕","フッ……","(Jadeite)","Heh...",,"Heh..."
95,"r279","〔マーズ〕","（いまだ！）","(Mars)","(Now!)",,"(Now!)"
96,,,"考える",,"Think",,"Think"
97,,,"スライディング！",,"Slide!",,"Slide!"
98,,,"ジャンプ！",,"Jump!",,"Jump!"
99,,"〔マーズ〕","（足もとにスキが！）","(Mars)","(He's off guard!)",,"(He's off guard!)"
100,"r280","〔マーズ〕","やあっ！","(Mars)","Yah!",,"Yah!"
101,"r281","〔ジェダイト〕","なにっ！？","(Jadeite)","What?!",,"What?!"
102,"r282","〔マーズ〕","あしもとがガラあきよ！","(Mars)","Watch your step!",,"Watch your step!"
103,"r283","〔ジェダイト〕","ぐおっ！","(Jadeite)","Gwah!",,"Gwah!"
104,"r284","〔マーズ〕","たあっ！","(Mars)","Tah!",,"Tah!"
105,"r285","〔ジェダイト〕","むうっ！？","(Jadeite)","Mngh?!",,"Mngh?!"
106,"r286","〔マーズ〕","後ろがおルスよ！","(Mars)","Where are you looking?",,"Where are you looking?"
107,,,"とどめをさす",,"Finish him",,"Finish him"
108,,,"おふだを使う",,"Use an Ofuda",,"Use an Ofuda"
109,,,"キック！",,"Kick!",,"Kick!"
110,,"〔マーズ〕","もう逃がさないわよ
かくご！","(Mars)","You're not going anywhere!",,"You're not going anywhere!"
111,"r287","〔マーズ〕","これでもくらいなさい！","(Mars)","Take this!",,"Take this!"
112,"r288","〔ジェダイト〕","ムンッ！","(Jadeite)","Hmph!",,"Hmph!"
113,"r289","〔マーズ〕","えっ！？","(Mars)","Huh?!",,"Huh?!"
114,"r290","〔マーズ〕","きゃあっ！！","(Mars)","Eeek!",,"Eeek!"
115,"r291","〔マーズ〕","くっ！！","(Mars)","Rgh!",,"Rgh!"
116,"r292","〔マーズ〕","せいっ！","(Mars)","Hyah!",,"Hyah!"
117,"r293","〔ジェダイト〕","ぐおっ！","(Jadeite)","Gwoh!",,"Gwoh!"
118,"r294","〔ジェダイト〕","ぐはっ！！","(Jadeite)","Gwah!",,"Gwah!"
119,"r256","〔マーズ〕","悪いけどそんなもので
私が倒せると思ったら","(Mars)","If you think this is enough to take me down, think again!",,"If you think this is enough to take me down,"
120,,"〔マーズ〕","大まちがいよ！！","(Mars)",,,"think again!"
121,"r257","〔ジェダイト〕","ほう……じゃ、お手並み拝見といこうか","(Jadeite)","Is that so? Then show me what you can do.",,"Is that so? Then show me what you can do."
122,"r258","〔マーズ〕","！　いつまで……
ひっついてんのよ！","(Mars)","Get off of me already!",,"Get off of me already!"
123,"r259","〔マーズ〕","ファイヤー……","(Mars)","Fire...",,"Fire..."
124,"r260","〔マーズ〕","ソウル！！","(Mars)","SOUL!",,"SOUL!"
125,"r261","〔マーズ〕","……どう？","(Mars)","How's that?",,"How's that?"
126,"r262","〔ジェダイト〕","フン、なるほど","(Jadeite)","Hm. Not bad.",,"Hm. Not bad."
127,"r263","〔マーズ〕","お次はあなたよ！
","(Mars)","You're next!",,"You're next!"
128,"r264","〔マーズ〕","ファイヤー……ソウル！！","(Mars)","Fire...Soul!",,"Fire...Soul!"
129,"r265","〔ジェダイト〕","またそれか……","(Jadeite)","This again?",,"This again?"
130,,"〔マーズ〕","バーーード！！","(Mars)","BIRD!!",,"BIRD!!"
131,"r267","〔ジェダイト〕","なにっ！？","(Jadeite)","What?!",,"What?!"
132,"r268","〔マーズ〕","あいにくね、こんなものじゃ私は倒せないわよ！","(Mars)","Just so you know, this isn't nearly enough to beat me!",,"Just so you know, this isn't nearly enough to beat me!"
133,"r269","〔ジェダイト〕","ほう……？
どうするというんだ？","(Jadeite)","Is that so? Then let's see what you can do.",,"Is that so? Then let's see what you can do."
134,"r270","〔マーズ〕","！　いつまで……
ひっついてんのよ！！","(Mars)","Get off of me already!",,"Get off of me already!"
135,"r271","〔マーズ〕","……ざっと、こんなもんね","(Mars)","...And that's how it's done.",,"...And that's how it's done."
136,"r272","〔ジェダイト〕","フン、なるほど","(Jadeite)","Hmph. Not bad.",,"Hmph. Not bad."
137,"r273","〔マーズ〕","お次はあなたよ！！
ファイヤー……ソウル！","(Mars)","You're next!
Fire...Soul!",,"You're next!
Fire...Soul!"
138,"r274","〔ジェダイト〕","何回同じことを繰り返せば気がすむ？","(Jadeite)","How many more times must I see this trick?",,"How many more times must I see this trick?"
139,"r275","〔マーズ〕","バーーード！！","(Mars)","BIRD!!",,"BIRD!!"
140,"r276","〔ジェダイト〕","なにっ！？","(Jadeite)","What?!",,"What?!"
141,"r226","〔ジェダイト〕","やってくれたな……
オロカな人間のぶんざいで","(Jadeite)","Now you've done it...Foolish human.",,"Now you've done it... Foolish human."
142,"r227","〔マーズ〕","人間を捨てたあなたに言われたくないわ！","(Mars)","At least *I* haven't thrown away my humanity!",,"At least *I* haven't discarded my humanity!"
143,"r228","〔ジェダイト〕","人間を……捨てた……？","(Jadeite)","Thrown away...my humanity...?",,"Discarded...my humanity...?"
144,"r229","〔ジェダイト〕","ふ……","(Jadeite)","Heh...",,"Heh..."
145,"r230","〔ジェダイト〕","ざれごとを！！","(Jadeite)","Enough of this nonsense!",,"Enough of this nonsense!"
146,"r231","〔マーズ〕","…………？","(Mars)","...?",,"...?"
147,,"〔マーズ〕","な、なに？","(Mars)","Wh-What?",,"Wh-What?"
148,,,"よける",,"Dodge",,"Dodge"
149,,,"考える",,"Think",,"Think"
150,,,"おふだを使う",,"Use an Ofuda",,"Use an Ofuda"
151,,"〔マーズ〕","（ダメ！！　よけなきゃ　やられる！！）","(Mars)","(If I take that, I'm a goner!)",,"(If I take that, I'm a goner!)"
152,"r200","〔ジェダイト〕","フフッ……","(Jadeite)","Heheh...",,"Heheh..."
153,"r233","〔マーズ〕","うちの神社に……なんてことしてくれんのよ！！","(Mars)","What...What have you done to our shrine?!",,"What... What have you done to our shrine?!"
154,"r191","〔マーズ〕","ファイヤー","(Mars)","Fire...",,"Fire..."
155,"r192","〔マーズ〕","ソウル！","(Mars)","Soul!",,"Soul!"
156,"r234","〔ジェダイト〕","……止まった？","(Jadeite)","It...stopped?",,"It...stopped?"
157,"r235","〔ジェダイト〕","な……なんだと？","(Jadeite)","Wh-What's happening?",,"Wh-What's happening?"
158,"r236","〔マーズ〕","うちの神社に、","(Mars)","What...",,"What..."
159,"r237","〔マーズ〕","なんてことしてくれんのよ！！","(Mars)","What have you done to our shrine?!",,"What have you done to our shrine?!"
160,"r295","〔ジェダイト〕","バカな……！！","(Jadeite)","Impossible...!",,"Impossible...!"
161,"r296","〔ジェダイト〕","く……ええいっ！！","(Jadeite)","Rgh...Argh!!",,"Rgh... Argh!!"
162,"r297","〔ジェダイト〕","フン！","(Jadeite)","Hmph!",,"Hmph!"
163,"r298","〔ジェダイト〕","！？","(Jadeite)","?!",,"? !"
164,"r299","〔マーズ〕","スキあり！　悪霊退散！！","(Mars)","I have you now! +Akuryo Taisan+Evil spirit, begone+!",,"I have you now! Akuryo Taisan!"
165,"r300","〔ジェダイト〕","ぬぐおっ！？","(Jadeite)","GWAAH!!",,"GWAAH!!"
166,"r301","〔マーズ〕","どう？　亡霊相手なら私は無敵よ！","(Mars)","Do you understand now? I'll never lose against the dead!",,"Do you understand now? I'll never lose against the dead!"
167,"r302","〔ジェダイト〕","ぐ……！？
ぐお……！！","(Jadeite)","Rgh...Argh...!",,"Rgh... Argh...!"
168,"r303","〔マーズ〕","（この勝負…もらった！）","(Mars)","(I won!)",,"(I won!)"
