57,,"〔ぐりお〕","だから、なんとかしたいと思っているんですが……","(Gurio)","I know...That's why I REALLY want to do it!",,"I know... That's why I REALLY want to do it!"
58,,"〔ぐりお〕","どうか協力してください
うさぎさん！","(Gurio)","I'm begging you!
Help me out, Usagi+-san++!",,"I'm begging you!
Help me out, Usagi-san!"
59,"p042","〔うさぎ〕","（海野となるちゃんの仲がそこまで進んでいなかった","(Usagi)","(I can't believe Umino and Naru+-chan++'s relationship is still so far behind...)",,"(I can't believe the relationship between Umino and Naru-chan"
60,,"〔うさぎ〕","とは、これは問題ねぇ…）","(Usagi)",,,"is still so far behind...)"
61,"p043","〔うさぎ〕","（う－ん…協力してあげたいのはやまやまだけど……","(Usagi)","(Hmmm...I'd really love to help him out, but...",,"(Hmmm... I'd really love to help him out, but..."
62,,"〔うさぎ〕","でも、こいつ何しでかすかわからない所あるからな）","(Usagi)","I think he might need a miracle...)",,"I think he might need a miracle...)"
63,"p045","〔うさぎ〕","うわっとおーーっ！","(Usagi)","WHOA?!","this is her reaction when she realizes Gurio is staring at her very closely","WHOA?!"
64,"p044","〔ぐりお〕","うさぎさん……？どうしたんですかぁ？","(Gurio)","What's wrong, Usagi+-san++?",,"What's wrong, Usagi-san?"
65,"p046","〔うさぎ〕","しょうがないわねぇー
んじゃこーしなさい","(Usagi)","Alright, alright.
Here's what you should do.",,"Alright, alright.
Here's what you should do."
66,"p047","〔うさぎ〕","ひそひそひそひそ","(Usagi)","*whisper* *whisper*",,"*whisper* *whisper*"
67,"p048","〔ぐりお〕","ふむふむふむ","(Gurio)","Hm-hm, hm-hm...",,"Hm-hm, hm-hm..."
68,"p049","〔うさぎ〕","こしょこしょこしょこしょ","(Usagi)","*mumble* *mumble*",,"*mumble* *mumble*"
69,"p050","〔ぐりお〕","ほうほうほう……おおっ！","(Gurio)","Yes, yes...Oh?",,"Yes, yes... Oh?"
70,"p051","〔ぐりお〕","おおおおっ！","(Gurio)","OHHH!",,"OHHH!"
71,"p052","〔ぐりお〕","うさぎさん！　いーですねそれいきましょー！！","(Gurio)","You're a genius, Usagi+-san++! I'll do just that!",,"You're a genius, Usagi-san! I'll do just that!"
72,"p053","〔うさぎ〕","なぁーに
この愛のキューピット","(Usagi)","This is all in a day's work for Usagi+-chan++, the Cupid of Love!",,"This is all in a day's work"
73,,"〔うさぎ〕","うさぎちゃんにかかれば
ざっとこんなもんよ","(Usagi)",,,"for Usagi-chan, the Cupid of Love!"
74,"p054","〔うさぎ〕","あんたもドロ船にのったつもりでまぁかせなさいって","(Usagi)","Do as I say, and it'll be smooth sailing from here on out.
Like the Titanic!",,"Do as I say, and it'll be smooth sailing from here on out.
Like the Titanic!"
75,"p055","〔ぐりお〕","……なんだか沈んじゃいそうですねぇ……","(Gurio)","...Didn't it sink?",,"...Didn't that thing sink?"
76,,"〔レイ〕","なるほど、海野くんとなるちゃんの仲が思ったより","(Rei)","I see. So, since there hasn't been any progress between Umino+-kun++ and Naru+-chan++...",,"I see. So, since there hasn't been any progress"
77,,"〔レイ〕","進んでいないってことで","(Rei)",,,"between Umino-kun and Naru-chan..."
78,,"〔うさぎ〕","そ！　そう！　わたしがいっしょに帰れるように","(Usagi)","...I set things up so that they'd end up walking home together!",,"...I set things up in a way that"
79,,"〔うさぎ〕","セッティングしてあげたのよ！","(Usagi)",,,"they'd end up walking home together!"
80,,"〔まこと〕","さすがだね、うさぎちゃん
よっ、愛のキューピット！","(Makoto)","Way to go, Usagi+-chan++!
You cupid, you!",,"Way to go, Usagi-chan!
You cupid you!"
81,,"〔うさぎ〕","いやーー、ははーー","(Usagi)","Tee-hee!",,"Tee-hee!"
82,,"〔まこと〕","そういうことだったら、あたしが一人で見てくるよ。","(Makoto)","At any rate, I guess I'll have to go myself.",,"At any rate, I guess I'll have to go myself."
83,,"〔まこと〕","みんなは先に……って、どこにいくんだっけ？","(Makoto)","You can go on ahead to―
Actually, where are we going?",,"You can go on ahead to―
Actually, where are we going?"
84,,"〔うさぎ〕","そ、そ！　そんじょそこらの所じゃ、かくれても見つ","(Usagi)","Yeah! There's no point in going through all this trouble to skip this training...",,"Yeah! There's no point in going through all this trouble"
85,,"〔うさぎ〕","かって特訓に連れもどされちゃうのがオチよ","(Usagi)","...if they're going to find us and force us to work anyway!",,"to skip this training if they're going to find us and force us to work anyway!"
86,,"〔美奈子〕","それなら心配無用よ、二人でちゃんと考えてあるもん","(Minako)","Don't worry your pretty little head.
We already came up with something.",,"Don't worry your pretty little head.
We already came up with something."
87,,"〔うさぎ、まこと〕","どこ？","(Usagi & Makoto)","Which is?",,"Which is?"
88,,"〔レイ〕","クラウンよ","(Rei)","Crown.",,"Crown."
89,,"〔うさぎ、まこと〕","クラウン？","(Usagi & Makoto)","Crown?",,"Crown?"
90,,"〔美奈子〕","そっ！","(Minako)","You got it!",,"You got it!"
91,,"〔まこと〕","クラウンって元基おにーさんの店…だよな、当然","(Makoto)","That's where Motoki+-oniisan++ works, isn't it?",,"That's where Motoki-oniisan works, isn't it?"
92,,"〔まこと〕","まずくないのかい？","(Makoto)","Are you sure it's a good idea?",,"Are you sure it's a good idea?"
93,,"〔まこと〕","だって仮にもあたしたちの秘密基地だよ","(Makoto)","They know that's where we usually hang out.",,"They know that's where we usually hang out."
94,,"〔美奈子〕","だからいいのよ、ホラ、いうでしょ？","(Minako)","And that's why it's perfect!",,"And that's why it's perfect!"
95,,"〔美奈子〕","『灯台もっと暗し』って。ね？","(Minako)","Like the saying goes, {It's pretty dark under the candle}.",,"Like the saying goes, {It's pretty dark under the candle}."
96,,"〔うさぎ〕","そっか、なるほど……","(Usagi)","Oh, I see.",,"Oh, I see."
97,,"〔まこと〕","なるほどね……","(Makoto)","You have a point.",,"You have a point."
98,,"〔レイ〕","（違ってるような気がするんだけど……","(Rei)","(I'm not sure that's how the saying goes...",,"(I'm not sure that's how the saying goes..."
99,,"〔レイ〕","……亜美ちゃんがいないからな……）","(Rei)","...Ami+-chan++ would have known.)",,"...Ami-chan would have known.)"
100,,"〔まこと〕","じゃ、そういうことで先にいっててよ！","(Makoto)","Anyway, you can go on ahead!",,"Anyway, you can go on ahead!"
101,"r107","〔レイ〕","（……にしても","(Rei)","(...I have to say...",,"(...I have to say, at a glance"
102,"r108","〔レイ〕","なるちゃんって
はたで見てると海野くんと","(Rei)","At a glance, you'd think that Naru+-chan++ and Umino+-kun++ were going out,",,"you'd think that Naru-chan and Umino-kun"
103,,"〔レイ〕","つきあってるみたいだけど","(Rei)",,,"are going out,"
104,"r109","〔レイ〕","まだ一回も
一緒に帰ったことも","(Rei)","but they've never even walked home together once.",,"but they never even walked home together once."
105,,"〔レイ〕","ないなんて不自然よね…）","(Rei)","That's...kinda weird.)",,"That's...kinda weird.)"
106,,,"なるちゃんの事を考える",,"Think about Naru+-chan++",,"Think about Naru-chan"
107,,,"海野のことを考える",,"Think about Umino",,"Think about Umino"
108,,,"うさぎのことを考える",,"Think about Usagi",,"Think about Usagi"
109,,"〔レイ〕","（もしかして
なるちゃんのほうは","(Rei)","(Maybe Naru+-chan++ just isn't into Umino+-kun++...)",,"(Maybe Naru-chan"
110,,"〔レイ〕","海野くんにあんまり乗り気じゃなかったりして……）","(Rei)",,,"is just not into Umino-kun...)"
111,,"〔レイ〕","（あの海野くんのことだからなあ……","(Rei)","(This IS Umino+-kun++ we're talking about.",,"(This is Umino-kun we're talking about."
112,,"〔レイ〕","優柔不断みたいなところもあるし……）","(Rei)","He's too indecisive to make any real progress.)",,"He's too indecisive to make any real progress.)"
113,,"〔レイ〕","（もしかして、うさぎがジャマしてるんじゃ……？","(Rei)","(I'm wondering...Could Usagi be the issue?",,"(I'm wondering... Could Usagi be the issue?"
114,,"〔レイ〕","そうよね、この子って
悪気はないんだけど","(Rei)","I'm sure she means well, but maybe she should give them more space...)",,"I'm sure she means well,"
115,,"〔レイ〕","おせっかいなところがあるから……）","(Rei)",,,"but maybe she should give them more space...)"
116,"r110","〔レイ〕","（ま、人にはいろいろ事情ってもんがあるわよね…）","(Rei)","(Well, I suppose we all have our problems...)",,"(Well, I suppose we all have our problems...)"
117,"r111","〔うさぎ〕","どしたのレイちゃん？　なにか変なものでも食べたの","(Usagi)","What's wrong, Rei+-chan++?
Your tummy hurting?",,"What's wrong, Rei-chan?
Does your tummy hurt?"
118,"r112","〔レイ〕","うっさいわね
ほっといてよ！","(Rei)","Oh, shut UP!",,"Oh shut up!"
119,"r113","〔うさぎ〕","おお、こわあ……","(Usagi)","Whoa, scary...",,"Whoa. Scary."
